id,target,day,month,duration,contactId,age,gender,job,maritalStatus,education,creditFailure,accountBalance,house,credit,contactType,numberOfContacts,daySinceLastCampaign,numberOfContactsLastCampaign,lastCampaignResult
432148330,no,26,may,34,7097482,46,male,manager,single,uniGraduated,no,479,yes,no,unknown,3,,0,unknown
432147545,no,21,may,142,7099211,57,female,manager,divorced,uniGraduated,no,461,yes,no,unknown,10,,0,unknown
432155707,no,8,jul,173,7101248,32,female,worker,married,highSchool,no,4,yes,yes,cellPhone,1,,0,unknown
432160343,no,30,jul,255,7108530,54,male,administrative,married,secondarySchool,no,0,no,no,cellPhone,2,,0,unknown
432169270,no,21,nov,298,7108542,30,male,administrative,single,highSchool,no,910,no,no,cellPhone,2,,0,unknown
432173338,no,9,feb,297,7109058,36,female,entrepreneur,married,highSchool,no,546,no,no,cellPhone,3,,0,unknown
432155798,no,9,jul,147,7109202,60,male,retired,married,secondarySchool,no,838,no,no,cellPhone,1,,0,unknown
432149319,no,28,may,173,7112518,35,female,worker,married,secondarySchool,no,4366,yes,no,unknown,3,,0,unknown
432175066,no,17,apr,161,7114811,42,male,services,married,highSchool,no,115,yes,yes,cellPhone,1,149.0,2,failure
432181202,yes,18,may,442,7115105,32,male,technical,single,highSchool,no,230,yes,no,cellPhone,1,266.0,8,failure
432180039,yes,14,may,1180,7117824,39,male,technical,single,highSchool,no,1355,yes,no,cellPhone,1,,0,unknown
432158515,no,22,jul,199,7118120,37,male,administrative,married,highSchool,no,1396,yes,no,cellPhone,2,,0,unknown
432147700,no,23,may,268,7119353,36,male,manager,divorced,uniGraduated,yes,-1,yes,yes,unknown,1,,0,unknown
432175869,no,20,apr,282,7119389,27,female,services,single,highSchool,no,343,yes,no,cellPhone,2,320.0,1,other
432176037,no,21,apr,71,7119494,35,female,technical,single,highSchool,no,966,no,no,cellPhone,2,,0,unknown
432158692,no,23,jul,202,7119581,25,male,administrative,married,highSchool,no,789,yes,no,cellPhone,1,,0,unknown
432153656,no,18,jun,66,7120321,40,male,worker,divorced,unknown,no,2357,no,no,unknown,3,,0,unknown
432143218,no,7,may,492,7121550,31,female,administrative,single,highSchool,no,299,yes,no,unknown,2,,0,unknown
432172738,no,5,feb,231,7122386,34,female,manager,single,uniGraduated,no,84,no,no,cellPhone,1,,0,unknown
432168531,no,20,nov,125,7122465,33,male,manager,single,highSchool,no,20600,no,no,cellPhone,1,,0,unknown
432150850,no,3,jun,128,7123185,59,male,manager,married,uniGraduated,no,202,yes,no,unknown,6,,0,unknown
432145381,no,14,may,74,7125029,44,male,worker,married,highSchool,no,2017,yes,no,unknown,3,,0,unknown
432174154,yes,8,apr,321,7127749,32,female,manager,single,uniGraduated,no,1781,no,no,cellPhone,1,,0,unknown
432184487,yes,3,nov,179,7130492,33,female,services,married,highSchool,no,1697,no,no,cellPhone,1,,0,unknown
432169739,no,21,nov,48,7134053,31,male,technical,married,uniGraduated,no,95,no,no,cellPhone,6,,0,unknown
432183477,no,18,aug,61,7136471,52,male,manager,married,uniGraduated,no,583,no,no,cellPhone,1,84.0,1,failure
432149925,no,30,may,25,7138312,39,male,worker,married,secondarySchool,no,882,yes,no,unknown,4,,0,unknown
432165305,no,26,aug,64,7142387,34,female,manager,single,uniGraduated,no,250,no,no,cellPhone,2,,0,unknown
432177990,no,8,may,317,7142731,44,female,entrepreneur,married,secondarySchool,no,5039,no,no,cellPhone,2,,0,unknown
432153776,no,19,jun,223,7144020,41,male,technical,divorced,highSchool,no,586,yes,no,unknown,1,,0,unknown
432185268,no,5,feb,276,7146512,29,female,worker,married,highSchool,no,3310,no,no,cellPhone,2,,0,unknown
432145849,no,15,may,160,7147230,30,male,administrative,divorced,highSchool,no,370,yes,no,unknown,1,,0,unknown
432156729,no,14,jul,140,7148794,29,male,technical,married,unknown,no,627,yes,no,cellPhone,2,,0,unknown
432178607,no,11,may,197,7150799,38,male,entrepreneur,single,secondarySchool,no,154,yes,no,cellPhone,1,,0,unknown
432153541,no,18,jun,167,7151237,37,female,selfEmployed,single,uniGraduated,no,2087,no,no,unknown,1,,0,unknown
432162181,no,8,aug,197,7151779,41,female,selfEmployed,married,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432167321,no,18,nov,106,7152845,48,female,technical,married,uniGraduated,no,0,no,yes,cellPhone,1,,0,unknown
432148495,no,27,may,185,7153918,31,male,worker,married,highSchool,no,557,yes,yes,unknown,1,,0,unknown
432161776,no,6,aug,307,7153938,45,male,services,married,highSchool,no,38,yes,no,cellPhone,3,,0,unknown
432159965,no,29,jul,69,7156087,53,female,unemployed,married,highSchool,no,329,yes,no,cellPhone,2,,0,unknown
432180050,no,14,may,210,7156858,48,male,administrative,divorced,highSchool,no,-407,yes,no,cellPhone,2,352.0,1,failure
432164945,no,22,aug,547,7158789,51,male,technical,married,highSchool,no,130,no,no,cellPhone,3,,0,unknown
432172445,no,4,feb,603,7158921,27,male,worker,married,highSchool,no,1600,yes,no,cellPhone,2,259.0,1,failure
432159041,no,24,jul,90,7159009,35,male,unemployed,married,secondarySchool,no,3,no,no,cellPhone,1,,0,unknown
432173567,no,2,mar,59,7159217,35,female,administrative,married,unknown,no,1055,no,no,cellPhone,2,,0,unknown
432171028,no,30,jan,379,7160086,34,male,worker,married,highSchool,no,34,no,no,cellPhone,1,,0,unknown
432154427,no,20,jun,14,7161981,38,female,worker,married,highSchool,no,5,no,yes,unknown,8,,0,unknown
432180044,no,14,may,188,7162349,29,male,worker,single,unknown,no,913,yes,no,landline,1,352.0,2,failure
432149942,no,30,may,135,7165002,40,male,worker,married,highSchool,no,737,yes,no,unknown,2,,0,unknown
432186259,yes,14,jun,458,7165971,56,male,administrative,married,highSchool,no,602,no,no,cellPhone,1,130.0,8,success
432152977,no,16,jun,287,7169829,50,female,worker,married,highSchool,no,887,no,no,unknown,1,,0,unknown
432165777,no,27,aug,44,7170255,38,female,unemployed,single,highSchool,no,0,no,no,cellPhone,3,,0,unknown
432171878,no,3,feb,133,7171313,32,male,houseWife,married,uniGraduated,no,357,yes,no,cellPhone,3,77.0,2,failure
432173747,yes,25,mar,411,7175030,24,male,student,single,highSchool,no,1250,no,no,cellPhone,2,,0,unknown
432144363,no,9,may,77,7177073,37,female,manager,married,uniGraduated,no,-120,yes,no,unknown,2,,0,unknown
432175145,no,17,apr,70,7182492,46,male,worker,married,secondarySchool,no,85,yes,no,cellPhone,1,344.0,1,failure
432186430,no,6,jul,212,7183831,29,male,manager,single,unknown,no,560,no,no,cellPhone,1,92.0,2,success
432165069,no,25,aug,62,7184305,49,female,manager,divorced,uniGraduated,no,112,no,no,cellPhone,10,,0,unknown
432159075,yes,24,jul,873,7184494,45,male,administrative,divorced,highSchool,no,59,yes,no,cellPhone,8,,0,unknown
432175699,no,20,apr,54,7186215,35,female,manager,married,uniGraduated,no,2123,yes,no,cellPhone,1,273.0,3,failure
432174311,yes,13,apr,1006,7192841,39,female,services,divorced,highSchool,no,0,yes,no,cellPhone,2,,0,unknown
432152941,no,16,jun,124,7196780,36,female,worker,single,secondarySchool,no,3214,yes,no,unknown,2,,0,unknown
432149813,no,29,may,164,7197259,42,female,administrative,single,secondarySchool,no,629,yes,no,unknown,3,,0,unknown
432176683,yes,4,may,365,7204364,30,female,manager,single,uniGraduated,no,533,no,no,cellPhone,4,,0,unknown
432153697,no,18,jun,452,7204950,44,female,worker,married,highSchool,no,2092,no,yes,unknown,1,,0,unknown
432171237,no,30,jan,353,7207802,30,male,administrative,married,highSchool,no,373,yes,no,cellPhone,2,228.0,4,other
432177919,no,7,may,274,7208052,43,male,administrative,divorced,highSchool,no,146,yes,no,cellPhone,3,358.0,2,failure
432167668,no,18,nov,171,7209078,47,male,administrative,divorced,secondarySchool,no,1095,yes,no,cellPhone,1,110.0,2,other
432160426,no,30,jul,647,7210163,41,male,unknown,married,unknown,no,779,no,no,cellPhone,10,,0,unknown
432147626,no,23,may,286,7210482,32,female,manager,single,uniGraduated,no,11315,no,no,unknown,1,,0,unknown
432157625,no,18,jul,121,7212462,40,female,technical,married,uniGraduated,no,5152,yes,yes,cellPhone,2,,0,unknown
432167279,no,18,nov,464,7213275,36,male,manager,married,uniGraduated,no,51,yes,no,cellPhone,1,,0,unknown
432171557,no,2,feb,319,7217869,43,male,manager,married,uniGraduated,no,0,no,no,cellPhone,2,,0,unknown
432172544,no,5,feb,519,7219505,50,female,administrative,divorced,highSchool,no,381,no,no,cellPhone,1,212.0,2,other
432170007,no,21,nov,9,7220128,37,female,worker,single,highSchool,no,3111,yes,no,cellPhone,3,185.0,2,failure
432157192,no,16,jul,198,7220571,26,male,worker,single,highSchool,no,-188,no,no,landline,1,,0,unknown
432186903,yes,13,aug,394,7221470,35,male,manager,married,uniGraduated,no,2717,no,no,cellPhone,6,,0,unknown
432159473,no,25,jul,248,7222102,34,female,entrepreneur,single,highSchool,yes,-200,no,yes,cellPhone,5,,0,unknown
432146559,no,19,may,166,7224655,49,female,manager,single,uniGraduated,no,354,yes,no,unknown,3,,0,unknown
432182262,no,2,jun,696,7226074,26,female,administrative,single,highSchool,no,96,no,no,cellPhone,1,27.0,2,failure
432161635,no,6,aug,221,7226319,35,male,manager,married,highSchool,no,533,no,no,cellPhone,12,,0,unknown
432175310,no,17,apr,273,7229313,29,male,services,single,highSchool,no,229,yes,no,cellPhone,2,343.0,1,failure
432158820,yes,23,jul,808,7229466,45,female,administrative,married,highSchool,no,524,yes,no,cellPhone,1,,0,unknown
432153434,no,18,jun,54,7230181,51,female,technical,married,highSchool,no,1123,no,no,unknown,4,,0,unknown
432147164,no,21,may,118,7230933,33,male,worker,single,highSchool,no,2764,yes,no,unknown,1,,0,unknown
432156295,no,10,jul,81,7237466,30,female,technical,married,uniGraduated,no,1338,yes,yes,cellPhone,6,,0,unknown
432183256,no,12,aug,96,7238329,23,male,technical,single,uniGraduated,no,1502,no,no,cellPhone,1,,0,unknown
432168257,no,19,nov,20,7238532,48,female,manager,married,highSchool,no,0,no,no,cellPhone,4,,0,unknown
432174536,no,15,apr,540,7238760,34,male,technical,single,uniGraduated,no,1393,yes,no,cellPhone,3,271.0,3,success
432186569,no,17,jul,66,7244554,30,male,selfEmployed,married,highSchool,no,123,no,yes,unknown,1,85.0,5,other
432163445,no,14,aug,265,7244775,56,male,worker,married,highSchool,no,1119,yes,no,cellPhone,2,,0,unknown
432171919,no,3,feb,276,7251111,30,male,technical,single,highSchool,no,151,no,no,cellPhone,2,,0,unknown
432142559,no,5,may,366,7251129,59,male,houseWife,divorced,secondarySchool,no,195,no,no,unknown,2,,0,unknown
432176551,no,4,may,45,7258705,20,male,student,married,unknown,no,292,no,no,cellPhone,1,,0,unknown
432148970,no,28,may,480,7258879,28,male,administrative,married,highSchool,no,9779,yes,yes,unknown,2,,0,unknown
432180134,no,14,may,282,7269309,39,female,worker,married,highSchool,no,-220,yes,no,cellPhone,1,352.0,2,failure
432171262,no,2,feb,75,7273395,32,female,manager,married,uniGraduated,no,71,no,no,cellPhone,1,,0,unknown
432164432,no,21,aug,246,7274086,36,female,manager,married,uniGraduated,no,35,no,no,cellPhone,4,,0,unknown
432181923,no,26,may,351,7275116,25,male,student,single,uniGraduated,no,241,no,no,cellPhone,1,,0,unknown
432178584,no,11,may,29,7278795,55,male,manager,divorced,unknown,no,0,yes,no,cellPhone,3,,0,unknown
432169692,no,21,nov,24,7283191,30,male,administrative,single,highSchool,no,154,yes,no,cellPhone,2,,0,unknown
432169321,no,21,nov,208,7283792,31,female,services,married,highSchool,no,0,no,yes,cellPhone,1,,0,unknown
432146561,no,19,may,149,7285105,45,female,worker,married,secondarySchool,no,2128,yes,no,unknown,4,,0,unknown
432142431,no,5,may,246,7286921,46,male,selfEmployed,married,uniGraduated,no,137,yes,yes,unknown,1,,0,unknown
432175594,no,20,apr,96,7288708,47,male,services,single,uniGraduated,no,0,no,no,cellPhone,1,,0,unknown
432161904,no,7,aug,87,7291267,38,female,manager,single,uniGraduated,no,470,no,no,cellPhone,2,,0,unknown
432174654,no,16,apr,117,7293186,55,male,manager,single,unknown,no,111,no,no,cellPhone,1,,0,unknown
432142797,no,6,may,354,7294385,50,male,technical,married,highSchool,no,797,yes,no,unknown,1,,0,unknown
432146668,no,19,may,492,7300373,55,female,administrative,divorced,highSchool,no,3524,yes,no,unknown,6,,0,unknown
432157424,no,17,jul,156,7304187,43,male,worker,married,highSchool,no,833,no,no,cellPhone,1,,0,unknown
432153883,no,19,jun,142,7304315,39,female,administrative,single,highSchool,no,0,no,yes,unknown,1,,0,unknown
432153500,no,18,jun,82,7305173,61,male,entrepreneur,divorced,highSchool,no,369,no,no,unknown,1,,0,unknown
432166905,no,17,nov,113,7305398,52,female,manager,married,uniGraduated,no,1319,yes,no,cellPhone,1,,0,unknown
432146574,no,19,may,289,7306511,48,male,worker,married,secondarySchool,no,456,yes,yes,unknown,1,,0,unknown
432152163,no,9,jun,236,7306998,48,female,manager,divorced,highSchool,no,635,no,no,unknown,2,,0,unknown
432170945,no,29,jan,305,7307593,46,female,services,divorced,highSchool,no,5,yes,yes,cellPhone,2,,0,unknown
432158070,no,21,jul,333,7307707,44,female,services,single,highSchool,no,5,no,no,cellPhone,2,,0,unknown
432161750,no,6,aug,70,7310509,53,female,technical,married,highSchool,no,1225,no,no,cellPhone,2,,0,unknown
432180706,no,15,may,256,7310770,33,female,services,single,highSchool,no,-198,yes,no,cellPhone,1,359.0,3,success
432144871,no,13,may,853,7312109,42,female,selfEmployed,married,uniGraduated,no,5,yes,no,unknown,1,,0,unknown
432175518,no,20,apr,128,7312873,28,female,unemployed,married,highSchool,no,1,no,no,cellPhone,1,,0,unknown
432155567,no,8,jul,266,7314318,25,female,services,single,highSchool,no,628,no,no,cellPhone,1,,0,unknown
432142532,no,5,may,167,7315837,58,female,retired,married,secondarySchool,no,235,yes,no,unknown,1,,0,unknown
432149775,no,29,may,198,7316158,29,male,worker,single,highSchool,no,-125,yes,no,unknown,3,,0,unknown
432155460,no,8,jul,166,7316292,40,female,services,married,secondarySchool,no,-45,no,yes,cellPhone,1,,0,unknown
432175650,no,20,apr,128,7319994,57,female,retired,married,secondarySchool,no,2961,no,no,cellPhone,2,,0,unknown
432171285,no,2,feb,299,7320156,46,male,technical,married,highSchool,no,700,yes,yes,cellPhone,1,,0,unknown
432182732,no,30,jun,122,7325437,52,male,administrative,divorced,uniGraduated,no,0,yes,yes,cellPhone,1,64.0,1,failure
432155242,no,7,jul,88,7327531,30,female,unemployed,married,highSchool,no,85,yes,yes,cellPhone,1,,0,unknown
432155204,no,7,jul,112,7330554,40,male,worker,married,highSchool,no,326,yes,yes,cellPhone,1,,0,unknown
432150959,no,3,jun,80,7331195,43,female,worker,married,unknown,no,705,yes,no,unknown,4,,0,unknown
432146196,no,16,may,193,7331375,37,female,worker,single,unknown,no,2188,no,no,unknown,8,,0,unknown
432142658,no,5,may,108,7339893,54,female,technical,married,unknown,no,851,yes,no,unknown,2,,0,unknown
432157849,no,18,jul,453,7342321,33,male,worker,married,highSchool,no,0,no,yes,cellPhone,3,,0,unknown
432160950,no,31,jul,25,7346162,27,female,administrative,single,highSchool,yes,1110,yes,yes,cellPhone,36,,0,unknown
432168292,no,19,nov,359,7348726,40,male,administrative,married,highSchool,no,67,no,yes,cellPhone,2,152.0,5,failure
432176033,no,20,apr,149,7348834,28,female,worker,married,secondarySchool,no,254,yes,no,cellPhone,2,,0,unknown
432155178,no,7,jul,118,7348938,40,male,worker,single,unknown,no,29,no,no,landline,2,,0,unknown
432144055,no,9,may,44,7352547,33,female,worker,married,secondarySchool,no,329,yes,no,unknown,1,,0,unknown
432174324,no,13,apr,520,7352623,41,female,technical,married,uniGraduated,no,816,yes,yes,cellPhone,2,319.0,1,failure
432172439,no,4,feb,19,7359962,49,male,worker,married,highSchool,no,171,no,no,cellPhone,3,175.0,2,other
432169677,yes,21,nov,549,7364225,41,female,entrepreneur,married,secondarySchool,no,39,yes,no,cellPhone,2,,0,unknown
432165399,no,26,aug,128,7364317,44,male,technical,married,highSchool,no,608,no,no,cellPhone,2,,0,unknown
432153694,no,18,jun,43,7365315,57,male,houseWife,divorced,secondarySchool,no,7451,no,no,unknown,4,,0,unknown
432150647,no,2,jun,55,7365463,36,male,manager,divorced,uniGraduated,no,5195,yes,no,unknown,25,,0,unknown
432179291,no,12,may,57,7366290,39,male,worker,single,highSchool,no,631,yes,no,cellPhone,2,344.0,8,other
432146425,no,19,may,71,7366584,48,female,technical,married,highSchool,no,522,yes,no,unknown,1,,0,unknown
432182540,no,8,jun,97,7367870,50,male,technical,single,highSchool,no,1811,no,no,cellPhone,4,,0,unknown
432164755,no,22,aug,362,7369377,35,female,manager,single,highSchool,no,1048,no,no,cellPhone,2,,0,unknown
432144754,no,13,may,248,7369720,59,female,retired,divorced,unknown,no,-49,yes,no,unknown,2,,0,unknown
432179240,no,12,may,193,7370713,38,male,administrative,married,highSchool,no,4196,yes,no,cellPhone,2,,0,unknown
432153195,no,17,jun,189,7376820,38,male,worker,married,secondarySchool,no,6091,no,no,unknown,1,,0,unknown
432157630,no,18,jul,100,7377573,46,female,worker,divorced,highSchool,no,709,yes,no,cellPhone,4,,0,unknown
432170357,no,28,jan,136,7379019,42,female,manager,married,uniGraduated,no,157,yes,yes,cellPhone,1,,0,unknown
432178809,no,11,may,222,7381291,42,male,services,married,highSchool,no,292,yes,no,cellPhone,3,,0,unknown
432143391,no,7,may,229,7381384,42,male,administrative,divorced,highSchool,no,0,yes,no,unknown,2,,0,unknown
432146128,no,16,may,42,7381617,46,female,manager,married,uniGraduated,no,245,yes,no,unknown,10,,0,unknown
432176692,no,4,may,171,7390505,40,male,administrative,married,highSchool,no,1313,yes,no,cellPhone,4,,0,unknown
432176687,no,4,may,89,7393656,57,male,retired,married,uniGraduated,no,1458,no,no,landline,5,,0,unknown
432178384,no,11,may,55,7393703,44,male,administrative,divorced,highSchool,no,738,yes,no,cellPhone,1,171.0,8,failure
432146990,no,20,may,625,7395844,39,male,worker,married,secondarySchool,no,1411,yes,no,unknown,2,,0,unknown
432154123,no,20,jun,269,7396323,40,female,selfEmployed,divorced,highSchool,no,1876,no,yes,unknown,1,,0,unknown
432186107,yes,20,may,351,7398843,78,male,retired,married,unknown,no,3208,no,no,landline,3,,0,unknown
432172763,no,5,feb,266,7400032,54,female,houseWife,divorced,secondarySchool,no,2253,yes,no,cellPhone,1,196.0,1,failure
432145882,no,15,may,276,7400765,51,female,worker,married,secondarySchool,no,4497,yes,no,unknown,3,,0,unknown
432177700,no,7,may,176,7402876,42,female,administrative,married,highSchool,no,874,yes,no,cellPhone,1,287.0,2,other
432158817,yes,23,jul,1124,7404603,28,female,student,single,highSchool,no,153,no,no,cellPhone,2,,0,unknown
432160090,no,29,jul,44,7405223,47,male,technical,married,highSchool,no,356,no,no,cellPhone,5,,0,unknown
